server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_MULTIPART_201308,2014/11/24,7,244067,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_FAIL_201306_OLD,2014/11/24,14,784980,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_MULTIPART_201306,2014/11/24,13,507661,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_ROLLUP_201306,2014/11/24,20,973605,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,T_JCP_ANA2_MSISDN3,2014/11/22,32,1670242,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_THREAD_LOG_201309,2014/11/24,5,17086,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201309,2014/11/24,15,431691,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_BP_201309,2014/11/24,30,431691,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_AMEX_LATENCY_DIFF,2014/11/21,0,245,TABLE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,BROADCAST_DASHBOARD,2013/10/03,23,269750,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_201310_OLD,2014/11/24,10,435356,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_BP_201310,2014/11/24,30,434429,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_RL_0818,2014/11/22,6,272916,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_ROUTER_LOG_201401,2014/11/24,18,242313,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_201401_OLD,2014/11/24,10,242873,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_COMCAST_ANA_TRAF_3,2014/11/21,10,434370,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_LIST_QA,2014/12/03,0,26,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RS2_ROLLUP_D_PREV25_CLEAN,2015/01/07,2181,14381882,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_COMAST_ANA_TRAF_JAN_JUL,2014/11/21,19,434370,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RLS_LATENCY_DAILY_0723,2014/11/20,0,531,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING1,SYS_IMPORT_FULL_20,2015/09/03,0,443,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_ROUTER_LOG_15,2015/02/23,0,0,TABLE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,TW_LOCAL_BKP,2014/12/31,2,11257,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_BEBE_PROGRAMS_201311,2014/11/21,0,31,TABLE
TCHQTSDW,SYSMAN,MGMT_FBP_PATCHING_GUIDS,2015/01/21,0,3,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_LIST_FIX_RESP_140917,2014/11/20,0,20,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_ROUTER_LOG,2017/09/14,667,755400,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FF_RERUN,2014/11/20,0,1,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_SQL_WDW,2014/12/10,0,84,TABLE
TCHQTSDW,SYSMAN,MGMT_HA_RAC_INTR_CONN,2015/03/21,0,2,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,FILE_FEED_LIST_RESPONSYS_RERUN,2015/01/30,0,62,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,MVW_RS2_ROLLUP_M,2017/09/14,16927,128059568,TABLE
