server_name,owner,object_name,last_ddl_time,status,object_type
QTSMMDB,INTL_TN,MIGRATE_POLL_CHOICES,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,MIGRATE_POLL_LISN,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,OPT_IN_DEVICE,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,OPT_OUT_DEVICE,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,SET_NAME_MIG_ADDR_LIST,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,TRY_FIN_STATE_SCHED_ITEM,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,UPDATE_AMEXPROXY,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,UPDATE_POLL_TALLY,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SQLFIVEANDABOVE_SEND_REPORT,2015/03/03,VALID,PROCEDURE
QTSMMDB,A2W_MR,SEND_EMAIL_ATTACH,2015/03/03,VALID,PROCEDURE
QTSMMDB,INSIDERTXT,SP_DEACTIVATE_OLD_USERS,2015/04/30,VALID,PROCEDURE
QTSMMDB,REPORTING,CREATE_PREMIUM_SUCCESS_RATE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,DBM_DAILY_DW_STATUS,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,INSERT_REAL_CARRIER_DATA,2017/05/24,VALID,PROCEDURE
QTSMMDB,REPORTING,LOB_REPLACE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,LOG_THIS,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,PRINT_WEB_SITE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_EXECUTE_BATCH_SQL,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_FILE_FEED_LIST_STATUS,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_FILE_FEED_MONITOR_2,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_IMP_RTD_STATUS_UPDATE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_LATENCY_REPORT_REFRESH,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_LM_HILL_HOLIDAY,2017/05/24,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_LOAD_JCP_WKLY_PII_TEST,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_RCM_WEEKLY_REPORT,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_REFRESH_STALE_MVIEWS,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_REFRESH_STALE_MVIEW_RS,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_RELAY_DFF,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_RESPONSYS_DFF,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_RESPONSYS_DFF_FIX,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_RTD_UPDATE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_SUBSCRIPTION_AGING,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_TF_PERF_SHORTCODE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,SP_UPDATE_REPORT_DATES,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TEST_DUMP_CSV,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TEST_DUMP_CSV_2,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TEST_DUMP_CSV_3,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TEST_DUMP_CSV_4,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TEST_PII_WKLY_SAMPLE,2014/09/01,VALID,PROCEDURE
QTSMMDB,REPORTING,TF_1DAY_REPORT,2014/09/01,VALID,PROCEDURE
QTSMMDB,A2W_MR,RELAY_NETWORK_MVIEW_REFRESH,2014/11/05,VALID,PROCEDURE
QTSMMDB,A2W_MR,RELAY_NTWRK_MSG_COUNT_REFRESH,2014/11/12,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_MERCHANT_PERMISSIONS_NO_SP,2015/02/10,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_USER_PERMISSIONS_NO_SP,2016/05/17,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_MERCHANT_PERMISSION_DL,2015/10/13,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_BCUS_FILE_FEED_PROD_FRST_12,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,ADD_USER_PERMISSION_DL,2015/10/13,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_BCUS_FEED_PROD_LAST_12,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,BARCLAYCARDS_COUNT_REFRESH,2014/12/09,VALID,PROCEDURE
QTSMMDB,MMBU_USA_PUSHPLATFORM_SDP,LOG_THIS,2015/09/08,VALID,PROCEDURE
QTSMMDB,MMBU_USA_PUSHPLATFORM_SDP,GENERATE_TRACFONE_PUSH_RPT,2016/05/10,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_FIX_TIMESTAMPS,2016/08/31,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SET_SEQUENCE_NEWVALUE,2017/07/26,VALID,PROCEDURE
QTSMMDB,DBADMIN,DROP_PARTITIONS,2017/08/29,VALID,PROCEDURE
